property_id,listing_type,property_name,society,rating,reviews,price,per_sqft,bedroom,bathroom,configuration,area,area_with_type,area_type,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,address,location,nearby_location,link,property_type,plot_area,plot_area_sqft,total_floors,open_sides,covered_area
86666958,Independent House,"7 Bedroom House in Sector 15 Part 2, Gurgaon","7 Bedroom House in Sector 15 Part 2, Gurgaon",N/A,N/A,₹7 Cr,"₹38,126 /sqft",7,7,7 BHK,1836,"1,836 sqft",N/A,N/A,North-East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Do you wish to buy an independent house in sector 15 part 2, gurgaon. This 7 bhk house looks like an ideal choice for somebody looking for peace of mind. Constructed on a super built up area of 204 sq.Yards, this house comprises 7 bedrooms, 7 bathrooms and more than 3 balconies. There are 3 open parking available with this house. This 1-5 years old property is available for immediate possession...",Milestone 32nd Avenue,Milestone 32nd Avenue,North-East Facing Private Garden,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-milestone-32nd-avenue-sector-15-part-2-gurgaon-1836-sq-ft-spid-A86666958,House,N/A,N/A,,N/A,N/A
86268342,Independent House,"5 Bedroom House in Sector 28, Gurgaon","5 Bedroom House in Sector 28, Gurgaon",N/A,N/A,₹9.6 Cr,"₹25,263 /sqft",5,6,5 BHK,3240,"3,240 sqft",N/A,N/A,East,RESALE,N/A,,N/A,"Parking, Park","Available for sale duplex 5 bedroom villa plot size of 360 yd villa in coral court essel towers on prime location mg road sector 28 gurgaon *title document description-* 4725 sqft super area 5 bedroom villa, Three floors without basement Clear & freehold title East entry, vastu compliant *parking* For *3 large cars* One large car garage suitable for innova crysta or similar plus Two(2) outdoor ...",Suncity Essel Towers,Suncity Essel Towers,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-suncity-essel-towers-sector-28-gurgaon-4725-sq-ft-spid-T86268342,House,N/A,N/A,,N/A,N/A
87494552,Independent House,"7 Bedroom House in Pocket J Palam Vihar, Gurgaon","7 Bedroom House in Pocket J Palam Vihar, Gurgaon",N/A,N/A,₹4.21 Cr,"₹27,039 /sqft",7,7,7 BHK,1557,"1,557 sqft",N/A,N/A,East,RESALE,N/A,,N/A,N/A,"7 bhk independent house for sale in pocket i, palam vihar, gurgaon Searching for a luxury independent house for sale in gurgaon? This premium 7 bhk house in pocket j, palam vihar offers the perfect combination of space, comfort, and prime locationideal for large families and investors. Situated in one of the most posh and well-Connected residential sectors of palam vihar, gurgaon, this ready-To...",Ansals Palam Vihar,Ansals Palam Vihar,East Facing DPSG School Nearby,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-ansals-palam-vihar-pocket-j-palam-vihar-gurgaon-1557-sq-ft-spid-T87494552,House,N/A,N/A,,N/A,N/A
88360670,Independent House,"4 Bedroom House in Tekchand Nagar, Gurgaon","4 Bedroom House in Tekchand Nagar, Gurgaon",N/A,N/A,₹76 Lac,"₹13,620 /sqft",4,2,4 BHK,558,558 sqft,N/A,N/A,N/A,RESALE,N/A,1.0,N/A,N/A,"Tekchand nagar is one of gurgaon's most sought after destination for residential houses and this 4 bhk house in tekchand nagar is your opportunity to be a part of this community. The house has over super built up area of 62 sq.Yards and comes with 4 bedrooms, 2 bathrooms and 1 balcony. As the property is already ready to move, so you can easily move into this 1-5 years old house. This house is ...","Tekchand Nagar, Gurgaon","Tekchand Nagar, Gurgaon",Marble Flooring,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-tekchand-nagar-gurgaon-558-sq-ft-spid-G88360670,House,N/A,N/A,,N/A,N/A
88511596,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹9.75 Cr,"₹40,123 /sqft",5,6,5 BHK,2430,"2,430 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,"Independent house in sobha international city is immediately available for sale at very attractive price. You should definitely check out this 5 bhk house for sale in sector 109 gurgaon, a well-Planned and well-Connected locality in gurgaon. Another plus point for the house is that it is situated near close to metro station, close to school, close to airport and close to mall. Constructed on a ...",International City by Sobha Phase 1,International City by Sobha Phase 1,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-2430-sq-ft-spid-E88511596,House,N/A,N/A,,N/A,N/A
88358828,Independent House,"4 Bedroom House in Sector 60, Gurgaon","4 Bedroom House in Sector 60, Gurgaon",N/A,N/A,₹6.12 Cr,"₹20,606 /sqft",4,5,4 BHK,3780,"3,780 sqft",N/A,N/A,North,RESALE,N/A,,N/A,"Power Backup, Swimming Pool, Garden, Club House, Water Supply, Play Area","Available for sale lake facing balcony 4bhk plus servant plus big basement in adani samsara sec-63, society have all the amenities own club house basketball swimming pool squash court badminton court kids play area 24*7 water supply and 100% power backup",Adani Brahma Samsara,Adani Brahma Samsara,North Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-adani-brahma-samsara-sector-60-gurgaon-3780-sq-ft-spid-F88358828,House,N/A,N/A,,N/A,N/A
88566476,Independent House,"3 Bedroom House in DLF Phase 5, Gurgaon","3 Bedroom House in DLF Phase 5, Gurgaon",N/A,N/A,₹3.5 Cr,"₹17,948 /sqft",3,3,3 BHK,1950,"1,950 sqft",Built-up,N/A,East,RESALE,N/A,,N/A,N/A,"3bhk in a secured gated society in centre of gurgaon. It is a well ventilated and spacious floor of 1600 sqft. Dlf exclusive floor is a duly maintained lush green society with lot of amenities like community hall, children's playground, basketball court, badminton court n more. Residents are cordial. Cultural extravaganza of across religions is seen here. Much safe for kids with good environmen...","DLF Phase 5, Gurgaon","DLF Phase 5, Gurgaon",East Facing Rapid Metro within 1km,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-5-gurgaon-1950-sq-ft-spid-H88566476,House,N/A,N/A,,N/A,N/A
86795102,Independent House,"5 Bedroom House in Sector 54, Gurgaon","5 Bedroom House in Sector 54, Gurgaon",N/A,N/A,₹30 Cr,"₹46,153 /sqft",5,6,5 BHK,6500,"6,500 sqft",Built-up,N/A,North-East,RESALE,N/A,,N/A,"Gym, Garden","Why this emaar palm springs villa is unique: Located in emaar palm springs, sector 54 one of the most premium golf course road addresses. Luxury villa with private terrace and a full basement, offering rare extra space for entertainment, gym, home theatre, or storage. Spacious, premium layout with high-Quality interiors and large rooms. 70% open greens and a resort-Style environment around the ...",Emaar The Palm Springs,Emaar The Palm Springs,North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-the-palm-springs-sector-54-gurgaon-6500-sq-ft-spid-L86795102,House,N/A,N/A,,N/A,N/A
83828724,Independent House,"5 Bedroom House in DLF Phase 2, Gurgaon","5 Bedroom House in DLF Phase 2, Gurgaon",N/A,N/A,₹20 Cr,"₹61,728 /sqft",5,6,5 BHK,3240,"3,240 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Lift,"Available for sale villa in emaar mgf, the villas, dlf phase - 2, gurgaon. Villa Two bedrooms on the ground floor Two bedrooms on the first floor One bedroom on the second floor With a lift and a basement.",Emaar MGF The Vilas,Emaar MGF The Vilas,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-the-vilas-dlf-phase-2-gurgaon-3240-sq-ft-r1-spid-G83828724,House,N/A,N/A,,N/A,N/A
88817784,Independent House,"3 Bedroom House in Sushant Lok 3 Extension, Gurgaon","3 Bedroom House in Sushant Lok 3 Extension, Gurgaon",N/A,N/A,₹7.85 Cr,"₹36,343 /sqft",3,4,3 BHK,2160,"2,160 sqft",N/A,N/A,North,RESALE,N/A,2.0,N/A,Garden,"Stilt plus four maps approved 12m road Do you wish to buy an independent house in sushant lok 3 extension, gurgaon. This 3 bhk house looks like an ideal choice for somebody looking for peace of mind. This house occupies a super built up area of 240 sq.Yards and contains 3 bedrooms, 4 bathrooms and 2 balconies. As the property is already ready to move, so you can easily move into this 1-5 years ...",florance villa,florance villa,North Facing Private Garden,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-sushant-lok-3-extension-gurgaon-2160-sq-ft-spid-X88817784,House,N/A,N/A,,N/A,N/A
88862938,Independent House,"22 Bedroom House in Sector 50, Gurgaon","22 Bedroom House in Sector 50, Gurgaon",N/A,N/A,₹6.9 Cr,"₹50,438 /sqft",22,11,22 BHK,1368,"1,368 sqft",Covered,N/A,South,RESALE,N/A,,N/A,"Parking, Garden, Park","Do you wish to buy an independent house in sector 50 gurgaon. This 22 bhk house looks like an ideal choice for somebody looking for peace of mind. The floor plan additionally contains 22 bedrooms. All in all, the independent house is spread over a super built up area of 152sq.Yds. There are 2 covered parking available with this house. This 4.5 years old property is available for immediate posse...",Unitech South City 2,Unitech South City 2,East Facing Private Garden,https://www.99acres.com/22-bhk-bedroom-independent-house-villa-for-sale-in-unitech-south-city-2-sector-50-gurgaon-1368-sq-ft-spid-S88862938,House,152sq.Yd,1368,,N/A,N/A
86823370,Independent House,"7 Bedroom House in Block C Palam Vihar, Gurgaon","7 Bedroom House in Block C Palam Vihar, Gurgaon",N/A,N/A,₹2.25 Cr,"₹37,879 /sqft",7,7,7 BHK,594,594 sqft,N/A,N/A,North-East,RESALE,Fully Furnished,,N/A,Garden,Ready to move fully furnished house in palam vihar 66 gaj house,"Block C Palam Vihar, Gurgaon","Block C Palam Vihar, Gurgaon",North-East Facing Private Garden,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-block-c-palam-vihar-gurgaon-594-sq-ft-spid-S86823370,House,66 gaj,594,,N/A,N/A
87004612,Independent House,"4 Bedroom House in Sector 82, Gurgaon","4 Bedroom House in Sector 82, Gurgaon",N/A,N/A,₹8.55 Cr,"₹26,389 /sqft",4,4,4 BHK,3240,"3,240 sqft",Covered,N/A,N/A,RESALE,N/A,3.0,N/A,"Parking, Park","This 4 bhk house for sale in sector 82 gurgaon, a well planned locality in gurgaon, is ideal for a family that is looking for complete peace of mind. The floor plan additionally contains 4 bedrooms, 4 bathrooms and 3 balconies. All in all, the independent house is spread over a super built up area of 360 sq.Yards. The owner of the house also gets 1 covered parking slot(s) to park their car safe...",Vatika Signature Villas,Vatika Signature Villas,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-vatika-signature-villas-sector-82-gurgaon-3240-sq-ft-spid-F87004612,House,N/A,N/A,,N/A,N/A
84144238,Independent House,"9 Bedroom House in DLF Phase 2, Gurgaon","9 Bedroom House in DLF Phase 2, Gurgaon",N/A,N/A,₹14.5 Cr,"₹48,821 /sqft",9,12,9 BHK,2970,"2,970 sqft",N/A,3,North,RESALE,N/A,,N/A,"Parking, Lift, Park",Stilt plus 3 floor two side open north facing building having 3 bhk on fisrt & second floor plus a stilt plus ug duplex. The two side open property has lift and stilt parking. Good for rental income and self use,Stilt Plus 3 Floors,Stilt Plus 3 Floors,North Facing MG Road Metro within 1km,https://www.99acres.com/9-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-2970-sq-ft-r1-spid-W84144238,House,N/A,N/A,3.0,N/A,N/A
82332936,Independent House,"4 Bedroom House in Sector 43, Gurgaon","4 Bedroom House in Sector 43, Gurgaon",N/A,N/A,₹6.5 Cr,"₹18,571 /sqft",4,4,4 BHK,3500,"3,500 sqft",Built-up,N/A,N/A,RESALE,N/A,,N/A,N/A,6 marla ( 163 sqyds) wonderfull duplex house with basement is available for sale in sec 43 near golf course road gurgaon,6 Marla Duplex House,6 Marla Duplex House,Sec 42 Rapid Metro Station within 500m Ambience Public School within 250m,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-43-gurgaon-3500-sq-ft-r2-spid-O82332936,House,163 sqyd,1467,,N/A,N/A
88163704,Independent House,"4 Bedroom House in Sector 67, Gurgaon","4 Bedroom House in Sector 67, Gurgaon",N/A,N/A,₹4.5 Cr,"₹16,666 /sqft",4,4,4 BHK,2700,"2,700 sqft",Covered,N/A,North,RESALE,N/A,2.0,N/A,"Parking, Garden, Park","This 4 bhk house for sale in sector 67 gurgaon, a well planned locality in gurgaon, is ideal for a family that is looking for complete peace of mind. The floor plan additionally contains 4 bedrooms, 4 bathrooms and 2 balconies. All in all, the independent house is spread over a super built up area of 2700 sq.Ft. The houses comes with dedicated 1 covered and 1 open parking space(s) where you can...",Ansal API Esencia,Ansal API Esencia,North Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-ansal-api-esencia-sector-67-gurgaon-3200-sq-ft-spid-F88163704,House,N/A,N/A,,N/A,N/A
87931902,Independent House,"5 Bedroom House in Sector 33, Gurgaon","5 Bedroom House in Sector 33, Gurgaon",N/A,N/A,₹12.4 Cr,"₹27,446 /sqft",5,5,5 BHK,4518,"4,518 sqft",N/A,N/A,East,RESALE,N/A,,N/A,N/A,Villas are total bareshell and the good location for the vastu perfect,Unitech Uniworld Resorts,Unitech Uniworld Resorts,East Facing Newly Constructed,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-unitech-uniworld-resorts-sector-33-gurgaon-4518-sq-ft-spid-Y87931902,House,N/A,N/A,,N/A,N/A
88384694,Independent House,"10 Bedroom House in Sector 56, Gurgaon","10 Bedroom House in Sector 56, Gurgaon",N/A,N/A,₹9.25 Cr,"₹24,069 /sqft",10,10,10 BHK,3843,"3,843 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,N/A,10 bhk building Sushant lok 2 Gatted block 24/7 guard Main road 50 mtr just Just 500 mtr metro,Ansal Sushant Lok 2,Ansal Sushant Lok 2,"North-East Facing SECTOR 55,56 METRO Nearby",https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-ansal-sushant-lok-2-sector-56-gurgaon-5450-sq-ft-spid-W88384694,House,N/A,N/A,,N/A,N/A
87819692,Independent House,"4 Bedroom House in Sector 50, Gurgaon","4 Bedroom House in Sector 50, Gurgaon",N/A,N/A,₹8.5 Cr,"₹39,352 /sqft",4,5,4 BHK,2160,"2,160 sqft",N/A,N/A,East,RESALE,N/A,,N/A,Garden,"Luxury independent duplex villa built on a 240 sq. Yd. Plot in mayfield garden, gurgaon. Thoughtfully designed with spacious interiors, premium fittings, and abundant natural light, this home offers privacy and comfort in a well-Established neighborhood. Located close to major roads, top schools, hospitals, and daily conveniences, its an ideal choice for families seeking upscale living in a pri...",Mayfield Gardens,Mayfield Gardens,East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-mayfield-gardens-sector-50-gurgaon-2025-sq-ft-spid-F87819692,House,240 sq. Yd,2160,,N/A,N/A
88490584,Independent House,"3 Bedroom House in Sector 48, Gurgaon","3 Bedroom House in Sector 48, Gurgaon",N/A,N/A,₹8.8 Cr,"₹3,05,555 /sqft",3,4,3 BHK,288,288 sqft,N/A,N/A,North,RESALE,N/A,,N/A,"Garden, Gated Community","Vipul tatvam villas in sector 48, gurgaon, is a premier gated community offering luxurious 50-Acre, resort-Style, independent villas. Located on sohna road, this 254-Villa development features top-Tier amenities like private pools, landscaped gardens, and a clubhouse, offering high-End living in a secure,, accessible environment. Amenities: Residents have access to a mini cinema theater, clubho...",Vipul Tatvam Villa,Vipul Tatvam Villa,North Facing Private Garden,https://www.99acres.com/3-bhk-bedroom-independent-house-villa-for-sale-in-vipul-tatvam-villa-sector-48-gurgaon-2700-sq-ft-spid-R88490584,House,N/A,N/A,,N/A,N/A
87589360,Independent House,"4 Bedroom House in C Block Mayfield Garden, Gurgaon","4 Bedroom House in C Block Mayfield Garden, Gurgaon",N/A,N/A,₹8.5 Cr,"₹3,54,166 /sqft",4,7,4 BHK,240,240 sqft,Covered,N/A,East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Are you planning to buy your dream home? You can consider this well-Built 4 bhk house for sale in c block mayfield garden, gurgaon and make it your new address. The house has over super built up area of 240 sq.Yards and comes with 4 bedrooms, 7 bathrooms and 3 balconies. The houses comes with dedicated 1 covered and 2 open parking space(s) where you can easily park your vehicle(s). This is a re...","C Block Mayfield Garden, Gurgaon","C Block Mayfield Garden, Gurgaon",East Facing Gated Society,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-c-block-mayfield-garden-gurgaon-3700-sq-ft-spid-J87589360,House,N/A,N/A,,N/A,N/A
83083944,Independent House,"2 Bedroom House in Sector 36A, Gurgaon","2 Bedroom House in Sector 36A, Gurgaon",N/A,N/A,₹3.8 Cr,"₹20,000 /sqft",2,3,2 BHK,1900,"1,900 sqft",N/A,N/A,North-East,RESALE,N/A,2.0,N/A,N/A,"On the lookout for a spacious house in gurgaon? Go for this 2 bhk house for sale in sector 36a gurgaon, a well-Connected locality within gurgaon. This residential property boasts proximity to key landmarks like close to school, close to hospital, close to market and close to railway station. The floor plan additionally contains 2 bedrooms, 3 bathrooms and 2 balconies. All in all, the independen...",Krisumi Waterfall Residences,Krisumi Waterfall Residences,North-East Facing new era public school within 1.5km,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-krisumi-waterfall-residences-sector-36a-gurgaon-1900-sq-ft-r2-spid-E83083944,House,N/A,N/A,,N/A,N/A
79485153,Independent House,"5 Bedroom House in Sector 109, Gurgaon","5 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹20.5 Cr,"₹45,556 /sqft",5,6,5 BHK,4500,"4,500 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Swimming Pool, Gym, Park, Jogging Track, Play Area","Sobha international city | ready to move 500 sq.Yd | 5bhk+sr | phase 1 Sobha international city in sector 109, gurgaon Sobha international city phase 1, 208 units Spread over an area of 36 acres Amenities Swimming pool, lawn tennis, basketball court, gymnasium, premium clubhouse, yoga & aerobics, kids play area, jogging track, landscaped parks large, banquet hall Prime connectivity 0 km from de...",International City by Sobha Phase 1,International City by Sobha Phase 1,N/A,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-international-city-by-sobha-phase-1-sector-109-gurgaon-4500-sq-ft-spid-K79485153,House,500 sq.Yd,4500,,N/A,N/A
87131604,Independent House,"5 Bedroom House in Nirvana Country, Gurgaon","5 Bedroom House in Nirvana Country, Gurgaon",N/A,N/A,₹17 Cr,"₹52,469 /sqft",5,6,5 BHK,3240,"3,240 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,Garden,N/A,Nirvana Cedar Crest,Nirvana Cedar Crest,Private Garden Gated Society,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-nirvana-cedar-crest-nirvana-country-gurgaon-3240-sq-ft-spid-Z87131604,House,N/A,N/A,,N/A,N/A
79657379,Independent House,"4 Bedroom House in Sector 109, Gurgaon","4 Bedroom House in Sector 109, Gurgaon",N/A,N/A,₹8.5 Cr,"₹13,492 /sqft",4,4,4 BHK,6300,"6,300 sqft",N/A,N/A,N/A,RESALE,N/A,,N/A,"Garden, Lift",This is a duplex villa. Biggest plot size 700 sqyard and 1 lift available,"Sector 109, Gurgaon","Sector 109, Gurgaon",Private Garden Close to Metro Station,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-sector-109-gurgaon-6300-sq-ft-r2-spid-S79657379,House,N/A,N/A,,N/A,N/A
86110462,Independent House,"4 Bedroom House in Sector 72, Gurgaon","4 Bedroom House in Sector 72, Gurgaon",N/A,N/A,₹15 Cr,"₹17,647 /sqft",4,4,4 BHK,8500,"8,500 sqft",Built-up,N/A,North-East,RESALE,N/A,,N/A,Garden,"Tata primanti in sector 72, gurgaon is a ready-To-Move housing society. It offers apartments, independent floors and villas in varied budget range",Tata Primanti,Tata Primanti,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-tata-primanti-sector-72-gurgaon-8500-sq-ft-spid-I86110462,House,N/A,N/A,,N/A,N/A
86110948,Independent House,"4 Bedroom House in Sector 72, Gurgaon","4 Bedroom House in Sector 72, Gurgaon",N/A,N/A,₹8.1 Cr,"₹18,000 /sqft",4,4,4 BHK,4500,"4,500 sqft",Built-up,N/A,North-East,RESALE,N/A,,N/A,Garden,"Tata primanti in sector 72, gurgaon is a ready-To-Move housing society. It offers apartments, independent floors and villas in varied budget range",Tata Primanti,Tata Primanti,North-East Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-tata-primanti-sector-72-gurgaon-4500-sq-ft-spid-Z86110948,House,N/A,N/A,,N/A,N/A
88518236,Independent House,"2 Bedroom House in Sector 82, Gurgaon","2 Bedroom House in Sector 82, Gurgaon",N/A,N/A,₹94.5 Lac,"₹10,465 /sqft",2,2,2 BHK,940,940 sqft,N/A,N/A,N/A,RESALE,Semi Furnished,,N/A,N/A,Available for sell vatika independent floor 2bhk semi furnished sector -82 near by nh8 and dwarka express way,Vatika Independent Floors,Vatika Independent Floors,N/A,https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-vatika-independent-floors-sector-82-gurgaon-940-sq-ft-spid-T88518236,House,N/A,N/A,,N/A,N/A
87837564,Independent House,"10 Bedroom House in B Block Sushant Lok Phase 1, Gurgaon","10 Bedroom House in B Block Sushant Lok Phase 1, Gurgaon",N/A,N/A,₹10.75 Cr,"₹39,815 /sqft",10,10,10 BHK,2700,"2,700 sqft",N/A,3,North,RESALE,N/A,,N/A,N/A,"Without noc, this floorwise house is in a good livable condition. Built on a 300 yds plot the house has 3 floors of 3 bhk each and 1 bedroom on top floor making the count of rooms is 10. The property is north and located on a 12 mtr wide road in a prime location in b block sushant lok 1",Floorwise House,Floorwise House,North Facing HUDA City Metro Nearby,https://www.99acres.com/10-bhk-bedroom-independent-house-villa-for-sale-in-b-block-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-Q87837564,House,N/A,N/A,3.0,N/A,N/A
86130304,Independent House,"4 Bedroom House in DLF Phase 4, Gurgaon","4 Bedroom House in DLF Phase 4, Gurgaon",N/A,N/A,₹5.5 Cr,"₹16,296 /sqft",4,4,4 BHK,3240,"3,240 sqft",N/A,1st,N/A,RESALE,N/A,,N/A,N/A,"Live the dlf lifestyle luxury & comfort steps from galleria market! Elegant 4 bhk builder floor | prime location near galleria market, dlf phase 4 Experience a perfect blend of luxury and comfort in this 360 sq. Yd. Beautifully designed 4 bhk builder floor on the 1st floor, ideally located just steps from galleria market in dlf phase 4. This home offers 4 stylish washrooms, 3 spacious balconies...",DLF Phase 4 Luxury Builder Floors,DLF Phase 4 Luxury Builder Floors,N/A,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-4-luxury-builder-floors-dlf-phase-4-gurgaon-3510-sq-ft-spid-F86130304,House,360 sq. Yd,3240,,N/A,N/A
88491192,Independent House,"5 Bedroom House in DLF Phase 2, Gurgaon","5 Bedroom House in DLF Phase 2, Gurgaon",N/A,N/A,₹8.8 Cr,"₹44,000 /sqft",5,6,5 BHK,2000,"2,000 sqft",Covered,N/A,East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Looking to buy an independent house in gurgaon? Do check out this 5 bhk house in dlf phase 2, which is an ideal choice for a family. This house occupies a super built up area of 2000 sq.Ft. And contains 5 bedrooms, 6 bathrooms and more than 3 balconies. The houses comes with dedicated 2 covered and 3 open parking space(s) where you can easily park your vehicle(s). As the property is already rea...","DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-2000-sq-ft-spid-C88491192,House,N/A,N/A,,N/A,N/A
88491522,Independent House,"5 Bedroom House in DLF Phase 2, Gurgaon","5 Bedroom House in DLF Phase 2, Gurgaon",N/A,N/A,₹12.7 Cr,"₹42,333 /sqft",5,6,5 BHK,3000,"3,000 sqft",Covered,N/A,North-East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","Do you wish to buy an independent house in dlf phase 2, gurgaon. This 5 bhk house looks like an ideal choice for somebody looking for peace of mind. Containing 5 bedrooms, 6 bathrooms and more than 3 balconies, this independent house is spread over a super built up area of 3000 sq.Ft. The owner of the house also gets 2 covered and 3 open parking slot(s) to park their car safely. Another added a...","DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",North-East Facing Private Garden,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-3000-sq-ft-spid-V88491522,House,N/A,N/A,,N/A,N/A
88491698,Independent House,"6 Bedroom House in DLF Phase 2, Gurgaon","6 Bedroom House in DLF Phase 2, Gurgaon",N/A,N/A,₹15.9 Cr,"₹39,750 /sqft",6,7,6 BHK,4000,"4,000 sqft",Covered,N/A,North-East,RESALE,N/A,3.0,N/A,"Parking, Garden, Park","On the lookout for a spacious house in gurgaon? Go for this 6 bhk house for sale in dlf phase 2, a well-Connected locality within gurgaon. Containing 6 bedrooms, 7 bathrooms and more than 3 balconies, this independent house is spread over a super built up area of 4000 sq.Ft. Your vehicle(s) can be easily parked as this house comes with 2 covered and 3 open parking. Being a ready to move house, ...","DLF Phase 2, Gurgaon","DLF Phase 2, Gurgaon",North-East Facing Private Garden,https://www.99acres.com/6-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-2-gurgaon-4000-sq-ft-spid-C88491698,House,N/A,N/A,,N/A,N/A
86412598,Independent House,"4 Bedroom House in Sector 66, Gurgaon","4 Bedroom House in Sector 66, Gurgaon",N/A,N/A,₹14 Cr,"₹58,260 /sqft",4,4,4 BHK,2403,"2,403 sqft",N/A,N/A,North,RESALE,N/A,,N/A,Garden,"Marbella villas is a stylish and upscale villa community offering beautifully designed homes with modern features. Set in a peaceful and scenic environment, it provides residents with spacious living areas, private outdoor spaces, and access to premium amenities. Marbella villas is the ideal choice for those seeking comfort, elegance, and a relaxed lifestyle",Emaar MGF Marbella,Emaar MGF Marbella,North Facing Private Garden,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-2403-sq-ft-spid-I86412598,House,N/A,N/A,,N/A,N/A
86413166,Independent House,"5 Bedroom House in Sector 66, Gurgaon","5 Bedroom House in Sector 66, Gurgaon",N/A,N/A,₹22.5 Cr,"₹50,000 /sqft",5,5,5 BHK,4500,"4,500 sqft",N/A,N/A,North-East,RESALE,N/A,,N/A,Garden,"Marbella villas is an exclusive residential community offering elegant, spacious homes designed for comfort and luxury. Surrounded by lush landscapes and featuring modern amenities such as private pools, landscaped gardens, and high-End interiors, marbella villas provides a serene and upscale lifestyle. Its the perfect blend of sophistication, privacy, and relaxationideal for families and those...",Emaar MGF Marbella,Emaar MGF Marbella,North-East Facing dps within 1km,https://www.99acres.com/5-bhk-bedroom-independent-house-villa-for-sale-in-emaar-mgf-marbella-sector-66-gurgaon-4500-sq-ft-spid-N86413166,House,N/A,N/A,,N/A,N/A
88313600,Independent House,"7 Bedroom House in DLF Phase 1, Gurgaon","7 Bedroom House in DLF Phase 1, Gurgaon",N/A,N/A,₹38 Cr,"₹84,108 /sqft",7,8,7 BHK,4518,"4,518 sqft",N/A,N/A,North,RESALE,N/A,,N/A,N/A,Brand new 502 yards independent bungalow 7bhk dlf phase 1 .,"DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",North Facing Gated Society,https://www.99acres.com/7-bhk-bedroom-independent-house-villa-for-sale-in-dlf-phase-1-gurgaon-4518-sq-ft-spid-V88313600,House,N/A,N/A,,N/A,N/A
